date,P_mix,T_max,T_min,Q
1987-05-06,2.7,1.8,-1.8,4.070380010411244
1987-05-07,0.0,1.7,-3.5,3.4856845393024467
1987-05-08,0.0,8.2,-4.7,3.283289953149401
1987-05-09,0.0,13.1,0.4,3.755543987506507
1987-05-10,13.4,13.5,3.0,4.137844872462259
1987-05-11,0.0,11.2,2.0,6.2292555960437275
1987-05-12,7.5,8.5,2.4,5.419677251431546
1987-05-13,12.0,2.6,-2.2,4.700052056220718
1987-05-14,0.0,4.9,-6.0,4.070380010411244
1987-05-15,7.5,6.8,0.2,3.6880791254554914
1987-05-16,4.8,3.0,-2.3,3.6431025507548154
1987-05-17,0.0,8.5,-4.0,3.2383133784487246
1987-05-18,8.2,5.3,2.0,2.9909422175950025
1987-05-19,9.3,4.5,0.5,3.328266527850078
1987-05-20,7.2,4.0,0.2,3.44070796460177
1987-05-21,10.6,0.1,-3.9,3.2383133784487246
1987-05-22,1.1,2.0,-3.5,2.900989068193649
1987-05-23,0.0,9.5,-4.6,2.900989068193649
1987-05-24,0.5,13.6,-4.2,3.4182196772514315
1987-05-25,0.6,12.3,4.2,4.497657470067673
1987-05-26,3.9,15.9,3.2,5.442165538781885
1987-05-27,5.4,10.5,4.9,7.623529411764706
1987-05-28,3.6,8.3,2.6,7.71348256116606
1987-05-29,5.2,7.5,2.6,6.656533055700156
1987-05-30,0.0,12.0,0.6,6.094325871941697
1987-05-31,15.8,13.2,4.0,6.836439354502863
1987-06-01,0.0,11.0,1.6,7.71348256116606
1987-06-02,0.0,14.3,2.3,6.7914627798021865
1987-06-03,12.8,13.5,5.5,7.061322228006247
1987-06-04,9.9,7.6,4.8,10.636959916710047
1987-06-05,0.0,11.7,3.0,8.725455491931287
1987-06-06,1.5,14.7,3.5,7.803435710567413
1987-06-07,12.6,11.4,8.9,9.827381572097865
1987-06-08,22.0,5.8,3.0,13.62790213430505
1987-06-09,7.5,6.0,1.5,11.041749089016138
1987-06-10,0.0,13.2,1.5,8.523060905778241
1987-06-11,0.0,19.5,5.0,7.646017699115045
1987-06-12,0.2,17.4,5.7,8.298178032274857
1987-06-13,5.5,20.0,6.6,10.277147319104634
1987-06-14,5.0,16.1,6.6,13.268089536699636
1987-06-15,52.5,9.2,2.4,19.182509109838627
1987-06-16,6.5,6.0,0.8,14.842269651223322
1987-06-17,7.5,7.0,0.5,9.804893284747529
1987-06-18,6.4,6.3,0.7,8.590525767829256
1987-06-19,3.5,8.0,1.0,7.376158250910983
1987-06-20,7.9,8.8,2.2,6.409161894846434
1987-06-21,7.9,5.9,3.4,6.161790733992713
1987-06-22,0.0,10.5,3.1,5.91441957313899
1987-06-23,0.2,13.0,3.1,5.689536699635607
1987-06-24,7.4,14.2,6.1,6.251743883394066
1987-06-25,0.3,17.1,5.0,9.804893284747529
1987-06-26,13.4,10.5,6.0,10.88433107756377
1987-06-27,0.0,16.5,5.4,11.13170223841749
1987-06-28,0.0,20.5,6.2,11.086725663716814
1987-06-29,0.0,23.5,9.0,13.582925559604373
1987-06-30,0.0,24.7,10.6,16.618844351900055
1987-07-01,5.5,23.1,11.6,18.777719937532535
1987-07-02,3.1,21.6,9.0,16.93368037480479
1987-07-03,12.3,21.6,11.3,18.57532535137949
1987-07-04,0.0,21.5,8.5,19.94711087975013
1987-07-05,0.0,21.0,10.0,17.068610098906817
1987-07-06,9.4,21.8,10.5,17.046121811556482
1987-07-07,7.3,20.0,11.3,18.170536179073398
1987-07-08,16.6,15.6,10.8,18.957626236335244
1987-07-09,0.0,16.4,8.6,17.65330557001562
1987-07-10,0.0,18.7,6.0,13.672878709005726
1987-07-11,0.0,22.0,7.9,12.548464341488808
1987-07-12,0.0,21.7,9.4,13.672878709005726
1987-07-13,0.0,22.8,9.0,14.145132743362833
1987-07-14,11.2,23.0,10.8,15.089640812077041
1987-07-15,4.1,21.0,9.0,15.516918271733473
1987-07-16,0.0,19.8,10.4,14.887246225923999
1987-07-17,7.9,18.9,10.0,14.19010931806351
1987-07-18,23.9,9.0,7.0,15.56189484643415
1987-07-19,1.8,10.1,5.3,12.908276939094222
1987-07-20,0.0,15.5,5.0,9.445080687142113
1987-07-21,1.1,13.6,7.0,8.568037480478917
1987-07-22,1.2,15.0,7.5,8.230713170223842
1987-07-23,3.5,15.0,8.5,8.837896928682978
1987-07-24,6.6,17.5,7.5,10.88433107756377
1987-07-25,16.1,14.2,9.6,11.693909422175949
1987-07-26,1.5,7.8,5.5,12.975741801145237
1987-07-27,37.1,13.5,0.2,8.185736595523165
1987-07-28,0.0,13.6,0.0,16.911192087454452
1987-07-29,0.0,18.5,6.9,10.29963560645497
1987-07-30,18.7,15.6,8.4,10.61447162935971
1987-07-31,0.0,13.0,6.5,11.379073399271213
1987-08-01,0.0,16.3,5.4,8.230713170223842
1987-08-02,0.5,15.3,6.8,7.825923997917751
1987-08-03,0.0,20.1,7.5,8.523060905778241
1987-08-04,9.2,16.0,9.1,8.568037480478917
1987-08-05,6.6,10.7,1.5,7.196251952108277
1987-08-06,0.0,9.7,1.9,5.149817803227485
1987-08-07,3.0,8.2,5.9,4.587610619469026
1987-08-08,0.1,15.1,4.6,4.767516918271734
1987-08-09,3.1,13.7,7.2,5.239770952628839
1987-08-10,0.0,15.0,5.8,5.5096304008329
1987-08-11,0.0,17.0,6.4,5.757001561686622
1987-08-12,0.0,15.8,8.6,5.801978136387298
1987-08-13,0.0,22.2,6.8,6.139302446642374
1987-08-14,0.0,24.0,12.8,8.230713170223842
1987-08-15,0.5,20.0,15.8,10.816866215512755
1987-08-16,0.0,22.6,9.5,11.0192608016658
1987-08-17,21.8,25.8,12.0,10.412077043206663
1987-08-18,0.7,15.6,10.6,13.447995835502343
1987-08-19,0.0,19.0,8.8,9.130244664237376
1987-08-20,0.0,21.5,8.5,8.25320145757418
1987-08-21,0.0,23.6,10.6,8.792920353982302
1987-08-22,0.0,23.6,11.2,8.613014055179594
1987-08-23,15.9,15.6,11.9,9.62498698594482
1987-08-24,53.8,12.5,9.4,15.786777719937533
1987-08-25,10.3,8.5,5.5,22.488287350338368
1987-08-26,0.0,14.2,5.5,10.119729307652266
1987-08-27,4.5,12.0,6.8,7.196251952108277
1987-08-28,0.0,14.1,5.5,6.971369078604893
1987-08-29,0.0,17.5,5.6,6.296720458094743
1987-08-30,0.0,20.3,7.5,6.544091618948464
1987-08-31,3.2,21.4,9.4,6.476626756897449
1987-09-01,7.6,20.0,11.1,8.185736595523165
1987-09-02,3.9,15.5,11.0,8.073295158771474
1987-09-03,2.4,17.0,7.5,7.083810515356586
1987-09-04,1.8,15.6,10.0,6.926392503904217
1987-09-05,19.5,14.9,8.6,7.1512753774076
1987-09-06,3.1,11.4,6.2,9.692451847995835
1987-09-07,0.0,17.0,4.4,6.386673607496096
1987-09-08,0.0,14.1,8.5,5.959396147839667
1987-09-09,0.0,14.5,6.9,5.149817803227485
1987-09-10,0.0,15.7,5.0,4.857470067673087
1987-09-11,0.0,15.0,6.5,4.969911504424779
1987-09-12,0.2,19.8,8.4,5.64456012493493
1987-09-13,0.0,23.6,13.3,7.286205101509631
1987-09-14,1.1,24.9,16.1,7.9158771473191045
1987-09-15,0.0,23.0,13.6,8.54554919312858
1987-09-16,0.0,24.3,12.7,7.578552837064031
1987-09-17,0.0,24.2,13.0,7.421134825611661
1987-09-18,0.0,23.5,12.2,6.723997917751172
1987-09-19,0.0,21.6,10.6,5.936907860489328
1987-09-20,0.0,21.0,11.8,5.891931285788652
1987-09-21,0.0,21.7,9.5,5.532118688183238
1987-09-22,1.6,19.9,11.2,5.6670484122852685
1987-09-23,2.0,15.7,9.5,5.419677251431546
1987-09-24,0.2,11.6,5.3,4.767516918271734
1987-09-25,4.5,12.0,2.8,3.5306611140031237
1987-09-26,20.2,12.8,6.6,6.409161894846434
1987-09-27,1.1,5.1,4.0,6.836439354502863
1987-09-28,0.0,4.5,0.5,4.137844872462259
1987-09-29,0.0,6.3,0.0,3.0808953669963564
1987-09-30,0.0,9.5,-0.6,2.586153045288912
1987-10-01,0.0,10.8,0.6,2.2713170223841748
1987-10-02,0.0,11.1,1.2,2.035190005205622
1987-10-03,0.0,14.3,6.2,2.1386361270171785
1987-10-04,0.0,13.2,8.0,2.5411764705882356
1987-10-05,0.0,16.0,7.8,3.17084851639771
1987-10-06,0.6,11.0,7.8,3.4182196772514315
1987-10-07,0.0,11.4,4.5,2.4737116085372204
1987-10-08,2.3,12.0,3.0,2.1701197293076526
1987-10-09,0.0,13.2,0.6,1.6866215512753775
1987-10-10,4.9,15.8,5.0,1.6843727225403438
1987-10-11,39.8,6.8,4.7,2.766059344091619
1987-10-12,5.6,1.5,-0.4,4.317751171264967
1987-10-13,0.0,6.5,-2.7,2.1993545028630925
1987-10-14,0.3,11.5,1.5,1.7675793857365956
1987-10-15,0.0,18.9,4.5,2.059927121290994
1987-10-16,1.3,17.2,8.5,3.283289953149401
1987-10-17,8.8,6.3,2.2,3.193336803748048
1987-10-18,0.0,11.1,-0.9,2.228589276418532
1987-10-19,0.0,14.5,-3.5,1.763081728266528
1987-10-20,0.0,16.0,4.5,1.6438938053097343
1987-10-21,8.9,11.6,5.8,1.747339927121291
1987-10-22,5.5,6.5,0.8,1.9902134305049453
1987-10-23,0.0,7.0,1.6,1.6596356064549713
1987-10-24,6.8,8.0,1.5,1.5022175950026027
1987-10-25,4.1,13.8,4.5,1.882269651223321
1987-10-26,0.0,14.7,6.3,2.6311296199895886
1987-10-27,0.0,19.9,10.6,2.8560124934929725
1987-10-28,0.0,14.8,8.5,2.6086413326392504
1987-10-29,0.0,10.0,5.0,2.2488287350338365
1987-10-30,0.0,11.4,3.3,1.7900676730869338
1987-10-31,0.0,12.5,3.9,1.5674336283185841
1987-11-01,0.0,8.9,2.9,1.3920249869859451
1987-11-02,0.0,8.3,1.3,1.365039042165539
1987-11-03,0.0,6.6,-1.2,1.2885788651743884
1987-11-04,0.0,9.8,-1.5,1.2368558042686102
1987-11-05,0.0,12.2,2.0,1.155897969807392
1987-11-06,0.0,12.4,2.3,1.10192608016658
1987-11-07,0.0,12.7,2.5,1.1199167100468506
1987-11-08,0.2,10.4,1.9,1.0839354502863097
1987-11-09,1.3,5.2,0.9,1.0929307652264446
1987-11-10,5.7,5.3,1.2,1.0951795939614786
1987-11-11,0.1,8.4,-0.3,1.1334096824570536
1987-11-12,3.9,9.1,-1.1,1.0771889640812078
1987-11-13,2.3,6.0,0.1,1.0974284226965123
1987-11-14,1.7,1.3,-3.7,1.1221655387818847
1987-11-15,5.3,5.0,-7.1,1.0277147319104636
1987-11-16,8.5,6.0,-3.5,1.4909734513274335
1987-11-17,0.1,3.5,-1.0,1.4639875065070274
1987-11-18,0.0,4.3,-1.0,1.2053722019781365
1987-11-19,9.4,9.2,-0.5,1.1311608537220197
1987-11-20,23.1,0.6,-4.5,1.3020718375845912
1987-11-21,10.2,-3.0,-5.1,1.1873815720978658
1987-11-22,0.9,-2.1,-5.1,1.1401561686621555
1987-11-23,0.0,2.0,-5.5,1.088433107756377
1987-11-24,14.8,4.6,-4.9,1.0839354502863097
1987-11-25,0.1,-1.3,-5.0,1.0906819364914109
1987-11-26,0.0,0.5,-7.0,1.1266631962519518
1987-11-27,0.3,-4.5,-9.5,1.0502030192608018
1987-11-28,1.4,-3.5,-7.2,1.0097241020301928
1987-11-29,0.0,-5.3,-8.1,0.9782404997397188
1987-11-30,0.0,-6.5,-7.5,0.9624986985944821
1987-12-01,0.0,-4.6,-8.0,0.9512545549193129
1987-12-02,0.0,1.4,-7.7,0.9062779802186361
1987-12-03,0.0,2.0,-5.9,0.8927850078084333
1987-12-04,0.0,6.3,-4.1,0.919770952628839
1987-12-05,4.4,4.9,1.0,0.9175221238938053
1987-12-06,5.8,1.1,-0.2,0.9782404997397188
1987-12-07,0.0,1.3,-1.7,0.9984799583550237
1987-12-08,0.0,-3.8,-6.8,0.9669963560645498
1987-12-09,0.5,0.0,-8.2,0.9062779802186361
1987-12-10,0.0,-1.7,-8.0,0.8725455491931284
1987-12-11,0.0,0.4,-9.4,0.798334200937012
1987-12-12,0.0,3.5,-6.1,0.8230713170223843
1987-12-13,0.0,2.8,-5.0,0.8298178032274857
1987-12-14,0.0,3.0,-4.3,0.8837896928682978
1987-12-15,0.7,4.5,-1.9,0.8500572618427902
1987-12-16,5.9,6.2,-2.1,0.8747943779281625
1987-12-17,17.4,5.7,2.9,1.1109213951067156
1987-12-18,13.2,10.1,3.4,4.182821447162937
1987-12-19,3.6,4.5,1.4,5.8469547110879745
1987-12-20,0.0,5.5,-0.1,3.17084851639771
1987-12-21,0.0,11.5,3.5,2.6086413326392504
1987-12-22,0.0,10.1,2.9,2.2263404476834983
1987-12-23,0.0,10.1,2.2,1.8193024466423737
1987-12-24,0.0,10.2,2.1,1.6034148880791257
1987-12-25,0.0,6.2,1.0,1.4594898490369603
1987-12-26,0.0,3.2,-2.5,1.3582925559604373
1987-12-27,0.0,9.0,-1.1,1.3133159812597606
1987-12-28,0.0,9.5,2.0,1.221114003123373
1987-12-29,0.0,11.0,1.5,1.1783862571577306
1987-12-30,0.0,8.6,1.5,1.1896304008328995
1987-12-31,0.1,8.0,0.1,1.171639770952629
1988-01-01,1.3,3.0,-0.9,1.1221655387818847
1988-01-02,1.6,8.3,-2.5,1.0839354502863097
1988-01-03,5.3,3.1,-0.4,1.0636959916710047
1988-01-04,5.1,3.4,-5.1,1.061447162935971
1988-01-05,0.0,10.2,-0.9,1.1041749089016137
1988-01-06,8.3,10.2,0.0,1.0636959916710047
1988-01-07,3.3,-0.4,-6.5,1.059198334200937
1988-01-08,0.0,-3.2,-10.5,0.9580010411244144
1988-01-09,0.0,4.5,-7.6,0.9130244664237375
1988-01-10,0.5,7.0,-2.5,0.9422592399791777
1988-01-11,4.0,2.0,-2.7,1.0074752732951588
1988-01-12,0.0,2.1,-7.9,0.9557522123893806
1988-01-13,0.0,5.2,-3.5,0.9332639250390423
1988-01-14,0.0,5.5,-0.6,0.9759916710046849
1988-01-15,0.0,7.6,-0.5,0.9467568974492452
1988-01-16,0.0,6.0,-2.7,0.9062779802186361
1988-01-17,0.7,2.5,-1.7,0.8927850078084333
1988-01-18,0.0,5.3,-3.1,0.9017803227485685
1988-01-19,0.0,6.0,-1.7,0.9107756376887038
1988-01-20,0.2,5.2,-2.2,0.9107756376887038
1988-01-21,9.8,-0.6,-4.5,0.8860385216033316
1988-01-22,12.0,5.2,-10.0,0.8972826652785008
1988-01-23,1.0,0.0,-9.6,0.8725455491931284
1988-01-24,0.2,5.9,-7.5,0.8770432066631964
1988-01-25,5.1,4.1,-0.1,0.9287662675689744
1988-01-26,0.0,4.0,-2.0,0.9040291514836023
1988-01-27,0.0,4.5,-2.3,0.8905361790733993
1988-01-28,8.1,7.0,0.3,0.8905361790733993
1988-01-29,2.3,4.0,-1.7,0.9872358146798541
1988-01-30,16.1,-3.5,-5.0,0.9355127537740762
1988-01-31,5.3,1.5,-7.5,0.8905361790733993
1988-02-01,5.9,3.5,-10.5,0.8770432066631964
1988-02-02,0.0,2.0,-3.5,0.8905361790733993
1988-02-03,0.0,2.2,-3.0,0.8792920353982303
1988-02-04,0.0,3.2,-4.9,0.8320666319625195
1988-02-05,0.6,5.8,-5.5,0.7601041124414366
1988-02-06,17.3,5.1,-3.5,0.7780947423217075
1988-02-07,8.2,0.0,-4.5,0.7578552837064031
1988-02-08,14.8,1.0,-8.1,0.7218740239458615
1988-02-09,5.4,6.1,-9.0,0.6903904216553879
1988-02-10,5.6,-1.6,-5.5,0.7241228526808956
1988-02-11,0.1,0.0,-7.3,0.7016345653305571
1988-02-12,12.9,-1.5,-6.5,0.6589068193649141
1988-02-13,0.0,-2.0,-12.5,0.5712024986985945
1988-02-14,0.0,6.5,-10.0,0.5891931285788653
1988-02-15,0.0,9.0,-1.0,0.6206767308693389
1988-02-16,0.0,7.1,-3.1,0.6296720458094743
1988-02-17,0.0,6.0,-3.6,0.6476626756897448
1988-02-18,0.0,0.0,-9.5,0.6476626756897448
1988-02-19,0.8,-1.0,-5.9,0.634169703279542
1988-02-20,0.0,0.0,-9.3,0.5936907860489329
1988-02-21,0.0,1.5,-9.7,0.5869442998438313
1988-02-22,0.0,3.9,-6.0,0.5757001561686621
1988-02-23,13.9,3.0,-5.5,0.5981884435190007
1988-02-24,10.0,-3.5,-9.5,0.6094325871941697
1988-02-25,7.3,-9.4,-11.5,0.5959396147839667
1988-02-26,2.1,-8.0,-11.5,0.5712024986985945
1988-02-27,0.7,-7.1,-11.7,0.5419677251431548
1988-02-28,8.4,-3.5,-17.1,0.5419677251431548
1988-02-29,18.0,-8.0,-9.5,0.5622071837584591
1988-03-01,5.6,-8.4,-10.2,0.5734513274336283
1988-03-02,0.6,-6.6,-10.5,0.5667048412285268
1988-03-03,0.0,-2.7,-13.8,0.5622071837584591
1988-03-04,0.0,0.0,-9.3,0.5442165538781885
1988-03-05,6.4,-4.9,-7.7,0.535221238938053
1988-03-06,5.3,-2.2,-12.9,0.5397188964081209
1988-03-07,19.3,-3.9,-7.7,0.55096304008329
1988-03-08,3.7,-5.9,-9.1,0.5464653826132223
1988-03-09,0.0,-5.5,-15.2,0.5419677251431548
1988-03-10,3.8,-2.0,-11.7,0.5419677251431548
1988-03-11,6.5,-3.2,-8.0,0.537470067673087
1988-03-12,12.8,-1.5,-6.5,0.535221238938053
1988-03-13,0.0,0.9,-7.1,0.577948984903696
1988-03-14,0.0,0.4,-5.9,0.5577095262883914
1988-03-15,2.0,6.0,-6.7,0.5801978136387298
1988-03-16,15.3,4.6,-1.6,0.7825923997917752
1988-03-17,8.0,-1.0,-4.5,0.8972826652785008
1988-03-18,14.0,1.5,-4.0,0.8590525767829256
1988-03-19,1.6,5.5,-3.6,0.90852680895367
1988-03-20,2.9,9.5,1.0,1.1446538261322228
1988-03-21,21.9,9.3,1.1,2.0306923477355543
1988-03-22,6.0,0.0,-3.8,3.44070796460177
1988-03-23,26.3,1.5,-5.6,2.5636647579385734
1988-03-24,17.6,2.5,-4.5,2.8335242061426342
1988-03-25,10.9,4.9,-2.1,2.968453930244664
1988-03-26,10.0,-0.1,-3.1,2.811035918792296
1988-03-27,19.7,-1.1,-6.6,2.2016033315981263
1988-03-28,4.6,0.0,-5.1,1.8890161374284227
1988-03-29,0.0,3.7,-7.0,1.7833211868818322
1988-03-30,19.4,2.9,-4.1,1.8282977615825096
1988-03-31,6.6,-1.0,-5.0,1.8193024466423737
1988-04-01,2.2,0.0,-5.3,1.5921707444039563
1988-04-02,0.0,4.1,-9.1,1.4662363352420613
1988-04-03,0.0,6.3,-4.5,1.499968766267569
1988-04-04,0.0,7.5,-1.1,1.526954711087975
1988-04-05,0.0,6.3,-2.0,1.727100468505986
1988-04-06,0.0,7.4,-1.0,2.082415408641333
1988-04-07,2.5,5.7,0.0,2.406246746486205
1988-04-08,2.4,3.5,0.1,2.7885476314419573
1988-04-09,14.4,8.1,0.0,2.766059344091619
1988-04-10,0.9,2.5,-0.6,3.5981259760541384
1988-04-11,0.0,9.1,-2.7,3.013430504945341
1988-04-12,11.4,7.9,0.4,3.1483602290473716
1988-04-13,9.1,2.7,-0.1,3.5306611140031237
1988-04-14,0.0,7.5,-5.0,3.3957313899010932
1988-04-15,0.0,9.5,-0.7,3.373243102550755
1988-04-16,0.7,11.0,2.5,3.8454971369078605
1988-04-17,1.3,8.5,2.5,4.632587194169703
1988-04-18,0.0,10.5,2.5,4.947423217074441
1988-04-19,0.4,12.0,3.0,5.622071837584592
1988-04-20,7.4,4.1,2.0,6.184279021343051
1988-04-21,0.0,9.4,0.1,5.622071837584592
1988-04-22,0.0,11.7,1.0,5.5096304008329
1988-04-23,0.0,11.4,1.9,5.712024986985945
1988-04-24,0.0,8.0,1.2,5.91441957313899
1988-04-25,0.7,9.0,0.0,5.91441957313899
1988-04-26,1.6,8.2,1.5,5.464653826132223
1988-04-27,0.2,6.0,1.0,5.014888079125456
1988-04-28,5.8,3.1,0.8,4.40770432066632
1988-04-29,0.6,8.5,-2.1,4.205309734513275
1988-04-30,0.1,6.5,1.2,4.205309734513275
1988-05-01,0.0,13.6,2.0,4.5426340447683495
1988-05-02,4.1,13.1,3.5,5.239770952628839
1988-05-03,4.0,8.0,1.0,5.4871421134825615
1988-05-04,0.3,9.6,1.5,5.059864653826133
1988-05-05,0.0,12.5,3.0,4.992399791775117
1988-05-06,0.0,16.5,4.1,6.274232170744404
1988-05-07,0.0,20.0,6.5,7.98334200937012
1988-05-08,0.1,19.0,9.2,10.951795939614783
1988-05-09,1.6,8.6,5.5,9.35512753774076
1988-05-10,9.1,10.0,4.9,7.98334200937012
1988-05-11,0.5,11.0,4.6,8.882873503383655
1988-05-12,0.0,15.0,5.2,9.242686100989069
1988-05-13,0.0,15.7,5.0,9.35512753774076
1988-05-14,0.0,14.8,5.2,8.747943779281623
1988-05-15,3.3,16.5,5.5,8.905361790733993
1988-05-16,1.4,13.0,5.5,9.152732951587716
1988-05-17,9.0,12.0,5.5,9.130244664237376
1988-05-18,8.7,8.5,5.5,9.894846434148882
1988-05-19,10.3,11.9,3.9,8.927850078084331
1988-05-20,11.8,6.1,2.9,9.175221238938052
1988-05-21,0.2,4.7,0.5,7.398646538261322
1988-05-22,0.0,12.1,-0.5,5.91441957313899
1988-05-23,0.1,15.5,2.0,5.77948984903696
1988-05-24,0.0,15.1,6.3,6.071837584591359
1988-05-25,0.0,18.8,6.3,7.128787090057262
1988-05-26,5.3,17.1,7.3,8.185736595523165
1988-05-27,7.4,12.5,6.5,8.095783446121812
1988-05-28,1.7,5.5,3.0,7.825923997917751
1988-05-29,2.8,9.4,2.2,6.319208745445081
1988-05-30,4.9,12.5,1.1,5.891931285788652
1988-05-31,8.9,7.8,3.6,6.094325871941697
1988-06-01,0.9,8.9,2.7,5.8469547110879745
1988-06-02,0.0,13.5,4.0,5.419677251431546
1988-06-03,1.3,16.7,4.6,5.801978136387298
1988-06-04,27.5,9.5,5.0,8.343154606975533
1988-06-05,17.6,2.4,0.4,9.62498698594482
1988-06-06,9.6,1.5,0.0,7.690994273815721
1988-06-07,1.6,3.8,0.4,6.4316501821967735
1988-06-08,0.0,11.0,0.5,5.824466423737636
1988-06-09,0.0,15.5,2.0,5.91441957313899
1988-06-10,3.7,14.7,5.4,6.184279021343051
1988-06-11,12.2,15.6,7.6,8.208224882873504
1988-06-12,3.0,14.1,4.5,8.927850078084331
1988-06-13,2.8,15.3,7.0,8.568037480478917
1988-06-14,2.4,15.0,6.2,8.65799062988027
1988-06-15,0.1,13.0,7.1,8.523060905778241
1988-06-16,10.8,17.1,5.7,9.35512753774076
1988-06-17,0.2,15.0,7.0,9.782404997397188
1988-06-18,0.0,13.9,5.4,8.747943779281623
1988-06-19,0.0,14.4,4.5,7.98334200937012
1988-06-20,0.1,14.5,6.2,7.870900572618428
1988-06-21,0.0,14.5,6.5,8.25320145757418
1988-06-22,0.0,15.5,4.7,7.9158771473191045
1988-06-23,0.0,14.0,7.0,7.803435710567413
1988-06-24,0.3,15.0,5.5,7.84841228526809
1988-06-25,2.9,15.5,5.6,8.095783446121812
1988-06-26,2.2,14.1,7.5,7.758459135866737
1988-06-27,5.2,14.1,5.2,7.556064549713691
1988-06-28,6.5,14.5,6.5,7.893388859968766
1988-06-29,4.8,16.2,7.4,8.837896928682978
1988-06-30,0.6,18.0,6.5,9.669963560645497
1988-07-01,5.1,18.6,10.0,12.52597605413847
1988-07-02,3.5,14.0,5.5,11.446538261322228
1988-07-03,13.0,12.5,5.5,10.32212389380531
1988-07-04,0.3,17.0,7.4,8.433107756376886
1988-07-05,15.3,20.6,9.9,10.61447162935971
1988-07-06,2.3,15.0,7.2,13.650390421655388
1988-07-07,6.0,14.8,10.4,11.626444560124936
1988-07-08,4.1,16.1,5.9,10.412077043206663
1988-07-09,0.0,14.2,6.1,8.860385216033315
1988-07-10,0.0,20.3,5.5,8.523060905778241
1988-07-11,1.1,21.1,9.1,9.714940135346174
1988-07-12,0.6,14.1,9.7,10.232170744403957
1988-07-13,9.0,19.2,6.9,9.782404997397188
1988-07-14,1.9,13.2,6.8,12.391046330036438
1988-07-15,1.8,7.8,3.5,8.882873503383655
1988-07-16,0.1,11.1,4.8,6.589068193649141
1988-07-17,0.0,14.1,3.5,5.8469547110879745
1988-07-18,0.0,18.0,6.8,6.858927641853202
1988-07-19,0.0,20.7,7.3,7.803435710567413
1988-07-20,0.0,22.5,7.1,8.050806871421134
1988-07-21,0.0,22.8,10.0,8.972826652785008
1988-07-22,0.0,23.5,10.4,10.547006767308694
1988-07-23,0.0,25.6,13.0,12.615929203539823
1988-07-24,18.1,15.4,10.0,14.797293076522644
1988-07-25,0.0,21.4,4.1,10.32212389380531
1988-07-26,4.1,23.5,10.4,10.434565330557001
1988-07-27,9.1,20.1,10.5,14.280062467464862
1988-07-28,0.0,20.1,5.5,10.929307652264447
1988-07-29,18.1,18.6,10.9,11.873815720978657
1988-07-30,0.0,13.9,4.3,10.974284226965123
1988-07-31,0.0,20.3,6.0,8.837896928682978
1988-08-01,2.0,20.7,9.4,8.635502342529934
1988-08-02,6.5,23.5,11.6,9.939823008849558
1988-08-03,14.2,16.3,10.0,11.064237376366476
1988-08-04,2.0,8.2,6.4,10.502030192608018
1988-08-05,0.0,13.6,3.3,7.758459135866737
1988-08-06,0.0,19.3,5.0,7.803435710567413
1988-08-07,0.0,21.2,9.6,8.590525767829256
1988-08-08,0.0,20.5,11.2,9.580010411244144
1988-08-09,0.0,19.4,10.5,9.467568974492453
1988-08-10,0.0,22.3,9.2,9.175221238938052
1988-08-11,2.1,20.8,11.7,10.07475273295159
1988-08-12,7.9,21.0,10.6,10.389588755856325
1988-08-13,0.0,19.4,10.5,11.244143675169184
1988-08-14,0.0,23.0,10.0,10.254659031754294
1988-08-15,3.3,21.1,13.0,11.221655387818844
1988-08-16,8.3,18.8,10.5,9.894846434148882
1988-08-17,0.0,20.5,9.1,9.490057261842791
1988-08-18,0.0,21.5,9.1,9.152732951587716
1988-08-19,3.7,21.8,11.5,10.412077043206663
1988-08-20,20.4,13.1,8.2,14.122644456012495
1988-08-21,16.9,11.9,4.5,9.22019781363873
1988-08-22,2.6,8.2,3.1,7.870900572618428
1988-08-23,0.0,11.5,4.6,5.801978136387298
1988-08-24,1.7,13.0,3.6,5.307235814679855
1988-08-25,6.8,7.5,4.0,5.622071837584592
1988-08-26,2.3,9.6,1.0,4.4526808953669965
1988-08-27,0.0,19.0,6.5,6.319208745445081
1988-08-28,9.4,22.5,10.4,7.533576262363352
1988-08-29,16.3,12.0,8.3,11.581467985424258
1988-08-30,0.0,13.0,5.3,8.927850078084331
1988-08-31,0.3,16.6,6.0,6.544091618948464
1988-09-01,14.9,18.9,7.5,6.723997917751172
1988-09-02,4.3,8.2,5.5,8.747943779281623
1988-09-03,2.4,14.1,2.1,5.532118688183238
1988-09-04,1.5,15.8,9.0,7.511087975013014
1988-09-05,0.0,17.9,8.0,7.443623112961999
1988-09-06,0.0,17.5,8.0,7.1512753774076
1988-09-07,0.0,16.5,7.1,6.521603331598126
1988-09-08,0.0,16.0,4.5,5.4871421134825615
1988-09-09,0.0,17.5,5.5,4.879958355023426
1988-09-10,0.0,16.5,6.5,5.127329515877147
1988-09-11,0.0,16.0,8.2,5.64456012493493
1988-09-12,0.0,15.4,8.5,5.64456012493493
1988-09-13,11.3,6.7,2.6,4.655075481520042
1988-09-14,8.0,3.0,0.1,3.3507548152004163
1988-09-15,2.0,2.2,0.0,2.9234773555439872
1988-09-16,0.8,3.4,1.0,2.6311296199895886
1988-09-17,0.0,7.5,-0.7,2.5411764705882356
1988-09-18,0.0,10.0,1.8,2.6311296199895886
1988-09-19,0.0,12.6,3.2,2.766059344091619
